;;;;;;;
artist_name;track_name;popularity;year;genre;danceability;energy;valence
Ludwig van Beethoven;Beethoven: Piano Sonata No. 6 in F Major, Op. 10 No. 2: III. Presto;17;2023;classical;0,523;0,169;0,708
Ludwig van Beethoven;Beethoven: Piano Sonata No. 6 in F Major, Op. 10 No. 2: I. Allegro;18;2023;classical;0,43;0,0986;0,277
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXXIII (Tempo di minuetto moderato, ma non tirarsi dietro);17;2023;classical;0,41;0,0291;0,115
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XVII;19;2023;classical;0,401;0,136;0,588
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XVI (Allegro);19;2023;classical;0,358;0,199;0,532
Ludwig van Beethoven;Violin Sonata No. 3 in E-Flat Major, Op. 12 No. 3: I. Allegro con spirito;20;2023;classical;0,45;0,118;0,625
Ludwig van Beethoven;Piano Sonata No. 6 in F, Op. 10 No. 2: 3. Presto;11;2023;classical;0,417;0,22;0,645
Ludwig van Beethoven;Piano Sonata No. 3 in C, Op. 2 No. 3: 3. Scherzo (Allegro);13;2023;classical;0,431;0,159;0,384
Ludwig van Beethoven;Piano Sonata No. 20 in G Major, Op. 49 No. 2: 2. Tempo di Menuetto;5;2023;classical;0,365;0,0332;0,355
Ludwig van Beethoven;"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro";15;2023;classical;0,371;0,0722;0,306
Ludwig van Beethoven;Piano Sonata No. 2 in A, Op. 2 No. 2: 3. Scherzo (Allegretto);15;2023;classical;0,379;0,148;0,255
Ludwig van Beethoven;Piano Sonata No. 4 in E flat, Op. 7: 2. Largo, con gran espressione;12;2023;classical;0,505;0,00227;0,147
Ludwig van Beethoven;Beethoven: Piano Sonata No. 4 in E-Flat Major, Op. 7: III. Allegro;19;2023;classical;0,356;0,0524;0,37
Ludwig van Beethoven;Piano Sonata No. 3 in C, Op. 2 No. 3: 4. Allegro assai;13;2023;classical;0,354;0,164;0,352
Ludwig van Beethoven;Violin Sonata No. 3 in E-Flat Major, Op. 12 No. 3: III. Rondo. Allegro molto;17;2023;classical;0,608;0,162;0,806
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXV (Allegro);18;2023;classical;0,473;0,0594;0,658
Ludwig van Beethoven;Piano Sonata No. 7 in D, Op. 10 No. 3: 2. Largo e mesto;11;2023;classical;0,367;0,0067;0,06
Ludwig van Beethoven;Piano Sonata No. 4 in E flat, Op. 7: 4. Rondo (Poco allegretto e grazioso);12;2023;classical;0,359;0,0837;0,196
Ludwig van Beethoven;Piano Sonata No. 6 in F, Op. 10 No. 2: 1. Allegro;12;2023;classical;0,371;0,0816;0,202
Ludwig van Beethoven;Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro Molto;17;2023;classical;0,49;0,112;0,311
Ludwig van Beethoven;"Piano Sonata No. 14 in C sharp minor, Op. 27 No. 2 -""Moonlight"": 1. Adagio sostenuto";9;2023;classical;0,402;0,0179;0,114
Ludwig van Beethoven;"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio";16;2023;classical;0,376;0,138;0,12
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XIV (Grave e maestoso);19;2023;classical;0,451;0,0146;0,063
Ludwig van Beethoven;Violin Sonata No. 7 in C Minor, Op. 30 No. 2: I. Allegro con brio;16;2023;classical;0,398;0,192;0,358
Ludwig van Beethoven;Piano Sonata No. 10 in G, Op. 14 No. 2: 2. Andante;9;2023;classical;0,385;0,0171;0,22
Frédéric Chopin;Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.;66;2000;classical;0,225;0,0047;0,186
Ludwig van Beethoven;"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo";53;2000;classical;0,247;0,0383;0,136
Ludwig van Beethoven;String Quartet No. 13 in B-Flat Major, Op. 130: II. Presto;51;2000;classical;0,367;0,0814;0,62
Frédéric Chopin;3 Nouvelles etudes, Op. posth.: II. Etude No. 26 in A-Flat Major;46;2000;classical;0,211;0,00954;0,0844
Franz Liszt;Un sospiro;41;2000;classical;0,224;0,0591;0,0342
Sergei Rachmaninoff;The Isle of the Dead, Op. 29;40;2000;classical;0,0725;0,0488;0,0343
Felix Mendelssohn;"Symphony No. 3 in A Minor, Op. 56, MWV N 18 ""Scottish"": 4. Allegro vivacissimo - Allegro maestoso assai";43;2000;classical;0,326;0,284;0,213
Ludwig van Beethoven;Symphony No. 7 in A, Op. 92: 2. Allegretto;41;2000;classical;0,176;0,0622;0,0655
Frédéric Chopin;24 Preludes, Op. 28: Prelude No. 9 in E Major, Op. 28, No. 9;43;2000;classical;0,316;0,0349;0,0362
Franz Liszt;Bunte Reihe, S484/R149: Gondellied in F Major;36;2000;classical;0,352;0,00867;0,11
Ludwig van Beethoven;"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": II. Scene am Bach. Andante molto moto";35;2000;classical;0,15;0,0161;0,066
Franz Liszt;A Dante Symphony, S.109: 1. Inferno;35;2000;classical;0,231;0,126;0,0376
Ludwig van Beethoven;"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": V. Hirtengesang. Frohe und dankbare Gefühle nach dem Sturm. Allegretto";34;2000;classical;0,157;0,0454;0,0497
Claude Debussy;Suite bergamasque, L. 75: 3. Clair de lune;31;2000;classical;0,271;0,00685;0,0384
Ludwig van Beethoven;"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro";30;2000;classical;0,297;0,0333;0,448
Claude Debussy;Debussy: String Quartet in G Minor, Op. 10, CD 91, L. 85: II. Assez vif et bien rythmé;31;2000;classical;0,396;0,136;0,375
Ludwig van Beethoven;"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": IV. Gewitter. Sturm. Allegro -";30;2000;classical;0,145;0,153;0,0558
Frédéric Chopin;Nocturne No.1 en si bémol mineur Op.9 No.1 - Remasterisé en 1995;25;2000;classical;0,263;0,00557;0,0563
Claude Debussy;Debussy: String Quartet in G Minor, Op. 10, CD 91, L. 85: I. Animé et très décidé;30;2000;classical;0,286;0,115;0,0951
Frédéric Chopin;"12 Etudes, Op. 10: No. 3 in E Major ""Tristesse""";21;2000;classical;0,393;0,0831;0,0372
Ludwig van Beethoven;Beethoven: Leonore Overture No. 3, Op. 72b;27;2000;classical;0,25;0,0405;0,0399
Claude Debussy;Suite bergamasque, L. 75: 1. Prélude;21;2000;classical;0,281;0,0375;0,0947
Franz Liszt;Hungarian Rhapsody No. 6 in D-Flat Major, S. 244;27;2000;classical;0,413;0,281;0,19
Ludwig van Beethoven;String Quartet No. 13 in B-Flat Major, Op. 130: V. Cavatina: Adagio molto espressivo;23;2000;classical;0,0828;0,0235;0,0348
Ludwig van Beethoven;"Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace";30;2000;classical;0,459;0,148;0,253
Franz Liszt;Liebestraum No. 3 in A-Flat Major, S. 541/3;21;2000;classical;0,337;0,0707;0,0362
Frédéric Chopin;24 Preludes, Op. 28: Prelude No. 7 in A Major, Op. 28, No. 7;22;2000;classical;0,492;0,00184;0,123
Sergei Rachmaninoff;Rachmaninov: 12 Romances, Op. 21: No. 7, How Fair This Spot (Arr. for Violin and Piano);20;2000;classical;0,167;0,152;0,039
Claude Debussy;The Little Negro;23;2000;classical;0,394;0,182;0,301
Frédéric Chopin;24 Preludes, Op. 28: Prelude No. 1 in C Major, Op. 28, No. 1;22;2000;classical;0,304;0,0899;0,284
Ludwig van Beethoven;6 Minuets, WoO 10: No. 2 in G Major (version for orchestra);21;2000;classical;0,202;0,0849;0,35
Sergei Rachmaninoff;Prelude in C-Sharp Minor, Op. 3, No. 2;17;2000;classical;0,55;0,0671;0,15
Claude Debussy;Debussy: Beau soir, CD 84, L. 6;19;2000;classical;0,25;0,0201;0,0378
Claude Debussy;Debussy: Nuit d'étoiles, CD 2, L. 4;17;2000;classical;0,337;0,0309;0,0675
Sergei Rachmaninoff;Symphony No. 1 in D Minor, Op. 13: I. Grave - Allegro ma non troppo;19;2000;classical;0,11;0,0362;0,039
Felix Mendelssohn;A Midsummer Night's Dream, Incidental Music, Op. 61, MWV M 13: 9. Wedding March;18;2000;classical;0,433;0,231;0,188
Ludwig van Beethoven;Ode to Joy - Instrumental;14;2000;classical;0,34;0,298;0,418
Franz Liszt;A Faust Symphony, S.108: 1. Faust;19;2000;classical;0,172;0,0586;0,0384
Frédéric Chopin;"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": I. Grave - Doppio movimento";19;2000;classical;0,262;0,106;0,0389
Ludwig van Beethoven;Symphony No. 7 in A, Op. 92: 1. Poco sostenuto - Vivace;18;2000;classical;0,325;0,223;0,11
Frédéric Chopin;Piano Concerto No. 2 in F minor, Op. 21: 2. Larghetto;13;2000;classical;0,205;0,0642;0,0397
Frédéric Chopin;Chopin: Nocturne No. 13 in C Minor, Op. 48 No. 1;18;2000;classical;0,214;0,0378;0,0399
Felix Mendelssohn;"Symphony No. 3 in A Minor, Op. 56, MWV N 18 ""Scottish"": 1. Andante con moto - Allegro un poco agitato - Assai animato - Andante come prima";15;2000;classical;0,107;0,199;0,0394
Frédéric Chopin;"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": III. Marche funèbre. Lento";17;2000;classical;0,397;0,00334;0,0568
Frédéric Chopin;Chopin: Nocturne No. 5 in F-Sharp Major, Op. 15 No. 2;16;2000;classical;0,295;0,00831;0,0709
Frédéric Chopin;Chopin: Nocturne No. 18 in E Major, Op. 62 No. 2;16;2000;classical;0,198;0,0034;0,0719
Frédéric Chopin;Chopin: Barcarolle in F-Sharp Major, Op. 60;16;2000;classical;0,206;0,0231;0,0528
Claude Debussy;Debussy: Syrinx, L. 129: Syrinx (Très modéré - Un peu mouvementé);16;2000;classical;0,353;0,0342;0,0622
Frédéric Chopin;Chopin: Scherzo No. 2 in B-Flat Minor, Op. 31;17;2000;classical;0,359;0,0543;0,0884
Sergei Rachmaninoff;Symphony No. 1 in D Minor, Op. 13: IV. Allegro con fuoco;16;2000;classical;0,226;0,204;0,0612
Sergei Rachmaninoff;Symphony No. 1 in D Minor, Op. 13: II. Allegro animato;16;2000;classical;0,179;0,022;0,0494
Sergei Rachmaninoff;Symphony No. 1 in D Minor, Op. 13: III. Larghetto;16;2000;classical;0,063;0,0111;0,0319
Felix Mendelssohn;"Symphony No. 3 in A Minor, Op. 56, MWV N 18 ""Scottish"": 2. Vivace non troppo";14;2000;classical;0,342;0,303;0,376
Frédéric Chopin;"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": II. Scherzo";15;2000;classical;0,275;0,0708;0,132
Ludwig van Beethoven;Symphony No. 7 in A, Op. 92: 3. Presto - Assai meno presto;15;2000;classical;0,264;0,266;0,194
Sergei Rachmaninoff;"Vespers (All-Night Vigil), Op. 37: 3. ""Blazhen muzh""";13;2000;classical;0,121;0,0512;0,0376
Ludwig van Beethoven;Freude schoner Gotterfunken (Europa-Hymne);26;2000;classical;0,39;0,039;0,537
Ludwig van Beethoven;Symphony No. 7 in A, Op. 92: 4. Allegro con brio;15;2000;classical;0,374;0,445;0,294
Frédéric Chopin;Piano Concerto No. 1 in E Minor, Op. 11: II. Romance. Larghetto;9;2000;classical;0,225;0,0475;0,0496
Claude Debussy;Debussy: Fêtes galantes, Livre I, CD 86, L. 80: I. En sourdine;12;2000;classical;0,317;0,0136;0,0396
Claude Debussy;Debussy: 3 Chansons de Bilitis, CD 97, L. 90: No. 1, La Flûte de Pan;13;2000;classical;0,247;0,00917;0,0698
Claude Debussy;Children's Corner, L. 113: 5. The little Shepherd;10;2000;classical;0,378;0,00295;0,28
Felix Mendelssohn;Hark! the herald angels sing (arr. R. Manners): Hark! The Herald Angels Sing (arr. for brass ensemble);10;2000;classical;0,27;0,0344;0,161
Franz Liszt;A Dante Symphony, S.109: Alternative conclusion (Text: Dante Alighieri);13;2000;classical;0,387;0,295;0,164
Claude Debussy;Debussy: Fêtes galantes, Livre I, CD 86, L. 80: III. Clair de lune;11;2000;classical;0,31;0,032;0,0571
Frédéric Chopin;Preludes, Op. 28: No. 4 in E Minor, Largo;48;2001;classical;0,441;0,00518;0,0365
Frédéric Chopin;Preludes, Op. 28: No. 6 in B Minor, Lento assai;34;2001;classical;0,387;0,00217;0,039
Claude Debussy;Prélude à l'après-midi d'un faune, CD 87a;36;2001;classical;0,159;0,0376;0,0327
Ludwig van Beethoven;Rondo in C Major, Op. 51, No. 1;32;2001;classical;0,276;0,0938;0,125
Frédéric Chopin;Preludes, Op. 28: No. 24 in D Minor, Allegro appassionato;31;2001;classical;0,268;0,227;0,045
Frédéric Chopin;Les Sylphides: 2. Nocturne, Op. 32, No. 2;23;2001;classical;0,17;0,127;0,0398
Claude Debussy;Berceuse heroique;30;2001;classical;0,313;0,0026;0,0396
Frédéric Chopin;Preludes, Op. 28: No. 2 in A Minor, Lento;28;2001;classical;0,301;0,00124;0,111
Sergei Rachmaninoff;Piano Concerto No. 3 in D Minor, Op. 30: 1. Allegro ma non tanto - Live;31;2001;classical;0,239;0,193;0,0633
Franz Liszt;III. No. 3 'La Campanella';29;2001;classical;0,32;0,159;0,274
Frédéric Chopin;Preludes, Op. 28: No. 3 in G Major, Vivace;29;2001;classical;0,15;0,0175;0,44
Frédéric Chopin;Preludes, Op. 28: No. 20 in C Minor, Largo;27;2001;classical;0,563;0,000727;0,341
Frédéric Chopin;Preludes, Op. 28: No. 23 in F Major, Moderato;28;2001;classical;0,301;0,0303;0,0932
Ludwig van Beethoven;"Andante in F Major, WoO 57, ""Andante favori""";25;2001;classical;0,347;0,0597;0,0824
Ludwig van Beethoven;Beethoven: 6 Minuets, WoO 10: No. 2 in G Major;17;2001;classical;0,401;0,0187;0,207
Claude Debussy;Nocturnes, CD 98: I. Nuages;25;2001;classical;0,167;0,0119;0,033
Sergei Rachmaninoff;Piano Concerto No. 3 in D Minor, Op. 30: 3. Finale (Alla breve) - Live;25;2001;classical;0,392;0,312;0,128
Franz Liszt;Les jeux d'eau à la Villa d'Este;22;2001;classical;0,263;0,0496;0,038
Frédéric Chopin;Preludes, Op. 28: No. 9 in E Major, Largo;24;2001;classical;0,335;0,0543;0,0385
Ludwig van Beethoven;String Quartet No. 14 in C-Sharp Minor, Op. 131: VI. Adagio quasi un poco andante;24;2001;classical;0,221;0,0232;0,036
Sergei Rachmaninoff;Rachmaninov: Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto (Excerpt);20;2001;classical;0,128;0,0361;0,053
Frédéric Chopin;Prelude No 4 in E Minor, Op. 28: Largo;21;2001;classical;0,441;0,00518;0,0365
Sergei Rachmaninoff;Piano Concerto No. 3 in D Minor, Op. 30: 2. Intermezzo. Adagio - Live;24;2001;classical;0,176;0,128;0,0373
Frédéric Chopin;Preludes, Op. 28: No. 13 in F-Sharp Major, Lento;22;2001;classical;0,248;0,00206;0,194
Frédéric Chopin;Preludes, Op. 28: No. 7 in A Major, Andantino;21;2001;classical;0,533;0,00167;0,0
Claude Debussy;Nocturnes, CD 98: II. Fêtes;24;2001;classical;0,135;0,179;0,0749
Frédéric Chopin;Les Sylphides: 3. Valse;15;2001;classical;0,171;0,125;0,141
Frédéric Chopin;Etude in C-sharp minor, Op. 10, No. 4 - Instrumental;16;2001;classical;0,359;0,251;0,715
Sergei Rachmaninoff;Kolokola (The Bells), Op. 35: I. Allegro, ma non tanto;22;2001;classical;0,253;0,0755;0,051
Ludwig van Beethoven;"Rondo a Capriccio in G Major, Op. 129, ""Rage over a Lost Penny""";32;2001;classical;0,4;0,166;0,485
Frédéric Chopin;Les Sylphides: 8. Valse;15;2001;classical;0,339;0,161;0,239
Claude Debussy;Doctor Gradus ad Parnassum from Children's Corner - Instrumental;16;2001;classical;0,321;0,273;0,248
Frédéric Chopin;Les Sylphides: 7. Valse;15;2001;classical;0,187;0,0962;0,0916
Ludwig van Beethoven;"Piano Concerto No. 5 in E flat major Op. 73 -""Emperor"": 2. Adagio un poco mosso - Excerpt";23;2001;classical;0,194;0,0497;0,053
Frédéric Chopin;"Preludes, Op. 28: No. 15 in D-Flat Minor, Sostenuto ""Raindrop""";20;2001;classical;0,411;0,00261;0,0984
Ludwig van Beethoven;"Beethoven: Piano Trio No. 5 in D Major, Op. 70 No. 1 ""Ghost"": I. Allegro vivace e con brio";14;2001;classical;0,297;0,242;0,236
Frédéric Chopin;Preludes, Op. 28: No. 1 in C Minor, Agitato;21;2001;classical;0,314;0,0263;0,135
Franz Liszt;Schubert - Mullerlieder, S565/E249: No. 5, Wohin? (2nd Version);22;2001;classical;0,268;0,0298;0,0904
Ludwig van Beethoven;"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto";21;2001;classical;0,246;0,00609;0,255
Claude Debussy;Beau Soir;13;2001;classical;0,251;0,0476;0,0372
Franz Liszt;"Variations on the motif ""Weinen, klagen, sorgen, zagen"", S180/R24";21;2001;classical;0,149;0,0387;0,0344
Ludwig van Beethoven;"Beethoven: Piano Trio No. 5 in D Major, Op. 70 No. 1 ""Ghost"": II. Largo assai ed espressivo";13;2001;classical;0,139;0,0704;0,0322
Frédéric Chopin;Preludes, Op. 28: No. 21 in B-Flat Major, Cantabile;16;2001;classical;0,281;0,00558;0,0399
Frédéric Chopin;"Impromptu No. 4 in C-Sharp Minor, Op. 66 ""Fantaisie-Impromptu""";18;2001;classical;0,126;0,0335;0,0389
Claude Debussy;Page d'album;18;2001;classical;0,243;0,0115;0,0467
Franz Liszt;12 Lieder von Schubert, S. 558: Schubert - 12 Lieder, S. 558/R. 243: No. 12, Ave Maria;20;2001;classical;0,245;0,0297;0,0386
Felix Mendelssohn;Piano Concerto No. 2 in D Minor, Op. 40, MWV O11: 1. Allegro appassionato;19;2001;classical;0,343;0,179;0,144
Ludwig van Beethoven;"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso (Excerpt)";10;2001;classical;0,284;0,0421;0,102
Franz Liszt;Prelude;19;2001;classical;0,167;0,184;0,0364
Frédéric Chopin;Mazurkas, Op. 59: No. 3 in F-Sharp Minor;11;2001;classical;0,45;0,143;0,451
Frédéric Chopin;Preludes, Op. 28: No. 12 in G-Sharp Minor, Presto;18;2001;classical;0,349;0,0872;0,234
Claude Debussy;Nocturnes, CD 98: III. Sirènes;19;2001;classical;0,11;0,0722;0,0299
Frédéric Chopin;Chopin: Piano Concerto No. 1 in E Minor, Op. 11: II. Romance. Larghetto (Excerpt);15;2001;classical;0,283;0,0308;0,0627
Sergei Rachmaninoff;Symphony No. 2 in E minor, Op. 27: 3. Adagio - Extract;19;2001;classical;0,158;0,114;0,0358
Ludwig van Beethoven;Symphony No. 5 in C minor, Op. 67: 4. Allegro;9;2001;classical;0,287;0,334;0,32
Frédéric Chopin;Mazurka in F-sharp minor, Op. 6, No. 1 - Instrumental;9;2001;classical;0,478;0,105;0,442
Ludwig van Beethoven;Symphony No. 5 in C minor, Op. 67: 2. Andante con moto;8;2001;classical;0,15;0,0347;0,0456
Felix Mendelssohn;Elijah, Op. 70, MWV A 25: No. 28, Lift Thine Eyes (Sung in English) [Live];10;2001;classical;0,28;0,103;0,0369
Franz Liszt;I: Valse Oubilée;11;2001;classical;0,227;0,0178;0,0383
Claude Debussy;Mandoline;12;2001;classical;0,489;0,201;0,499
Ludwig van Beethoven;"Adagio sostenuto from Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2 ""Moonlight""";9;2001;classical;0,247;0,131;0,0669
Franz Liszt;Liszt: 3 Liebesträume, S. 541: No. 3 in A-Flat Major;14;2001;classical;0,255;0,0583;0,0372
Frédéric Chopin;"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major ""Raindrop""";16;2001;classical;0,305;0,0109;0,0456
Frédéric Chopin;Preludes, Op. 28: No. 19 in E-Flat Major, Vivace;15;2001;classical;0,386;0,0423;0,183
Frédéric Chopin;Andante spianato et Grande polonaise brillante, Op. 22: II. Grande polonaise;12;2001;classical;0,368;0,163;0,096
Ludwig van Beethoven;"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto";14;2001;classical;0,403;0,0375;0,229
Felix Mendelssohn;Piano Concerto No. 1 In G Minor, Op. 25, MWV O7: 1. Molto allegro con fuoco;14;2001;classical;0,36;0,228;0,21
Franz Liszt;III. No.3 'La Campanella';9;2001;classical;0,332;0,207;0,241
Frédéric Chopin;Chopin: Nocturne No. 8 in D-Flat Major, Op. 27 No. 2;11;2001;classical;0,35;0,024;0,0554
Frédéric Chopin;Preludes, Op. 28: No. 10 in C-Sharp Minor, Allegro molto;14;2001;classical;0,313;0,00647;0,414
Frédéric Chopin;Preludes, Op. 28: No. 8 in F-Sharp Minor, Molto agitato;15;2001;classical;0,24;0,115;0,0705
Frédéric Chopin;Preludes, Op. 28: No. 16 in B-Flat Minor, Presto con fuoco;14;2001;classical;0,307;0,139;0,247
Frédéric Chopin;Largo;8;2001;classical;0,176;0,0272;0,0398
Frédéric Chopin;Chopin: Waltz No. 7 in C-Sharp Minor, Op. 64 No. 2;12;2001;classical;0,255;0,022;0,122
Felix Mendelssohn;Violin Sonata in F Major, MWV Q26: III. Assai vivace;13;2001;classical;0,436;0,234;0,597
Ludwig van Beethoven;"Seven Variations on ""God Save the King""";7;2001;classical;0,421;0,253;0,5
Ludwig van Beethoven;String Quartet No. 16 in F Major, Op. 135: III. Lento assai, cantante e tranquillo;12;2001;classical;0,0911;0,029;0,035
Sergei Rachmaninoff;Christ's resurrection-. (S.Rachmaninov);10;2001;classical;0,189;0,232;0,0357
Claude Debussy;Pelléas et Mélisande, CD 93, Suite (Arr. Leinsdorf): I. Act I. Opening - Interlude 1 - Interlude 2;15;2001;classical;0,141;0,0148;0,0345
Claude Debussy;Pelléas et Mélisande, CD 93, Suite (Arr. Leinsdorf): II. Act II. Opening - Interlude 3 - Interlude 4;14;2001;classical;0,164;0,0145;0,0335
Frédéric Chopin;Preludes, Op. 28: No. 18 in F Minor, Allegro molto;13;2001;classical;0,346;0,127;0,458
Frédéric Chopin;"Chopin: Waltz No. 9 in A-Flat Major, Op. Posth. 69 No. 1 ""Farewell""";8;2001;classical;0,249;0,0112;0,0695
Frédéric Chopin;Preludes, Op. 28: No. 5 in D Major, Allegro molto;13;2001;classical;0,307;0,0965;0,325
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 7 in A Major;41;2002;classical;0,475;0,00201;0,281
Frédéric Chopin;Nocturne in E minor, Op. 72, No. 1;39;2002;classical;0,199;0,00834;0,0411
Frédéric Chopin;Prélude in E minor, Op. 28, No. 4;37;2002;classical;0,388;0,00269;0,0397
Frédéric Chopin;"12 Études, Op. 10: No. 3 in E Major ""Tristesse""";30;2002;classical;0,374;0,0913;0,0393
Frédéric Chopin;"12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""";31;2002;classical;0,328;0,203;0,104
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 4 in E Minor;32;2002;classical;0,338;0,0131;0,0353
Frédéric Chopin;"12 Études, Op. 10: No. 12 in C Minor ""Revolutionary""";27;2002;classical;0,301;0,161;0,169
Frédéric Chopin;Raindrop Prelude;25;2002;classical;0,279;0,0512;0,0399
Frédéric Chopin;Prélude in C-Sharp Minor, Op. 45;25;2002;classical;0,315;0,0096;0,104
Frédéric Chopin;Chopin: Ballade No. 4 in F Minor, Op. 52;22;2002;classical;0,269;0,0564;0,0381
Ludwig van Beethoven;"String Quartet No. 7 in F Major, Op. 59 No. 1 ""Rasumovsky No. 1"": 3. Adagio molto e mesto";25;2002;classical;0,116;0,0285;0,0509
Ludwig van Beethoven;"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso";27;2002;classical;0,249;0,00687;0,0421
Ludwig van Beethoven;Beethoven: Piano Concerto No. 1 in C Major, Op. 15: II. Largo;24;2002;classical;0,172;0,0146;0,0508
Sergei Rachmaninoff;Symphony No. 1 in D Minor, Op. 13: Larghetto;21;2002;classical;0,139;0,00573;0,0299
Frédéric Chopin;"12 Études, Op. 10: No. 4 in C-Sharp Minor ""Torrent""";20;2002;classical;0,301;0,225;0,447
Frédéric Chopin;"12 Études, Op. 10: No. 5 in G-Flat Major ""Black Keys""";17;2002;classical;0,38;0,111;0,33
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 13 in F-Sharp Major;19;2002;classical;0,309;0,0026;0,125
Frédéric Chopin;24 Préludes, Op. 28: No. 6 in B Minor: Lento assai;24;2002;classical;0,315;0,00464;0,0398
Felix Mendelssohn;Mendelssohn: Concert Piece No. 2 in D Minor, Op. 114, MWV Q24: I. Presto;23;2002;classical;0,424;0,138;0,455
Frédéric Chopin;"12 Études, Op. 10: No. 2 in A Minor ""Chromatique""";15;2002;classical;0,0;0,204;0,0
Frédéric Chopin;Nocturne No. 20 in C-Sharp Minor, B.49, Op. posth. - 1980 recording;29;2002;classical;0,459;0,0767;0,111
Frédéric Chopin;"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""";16;2002;classical;0,273;0,0514;0,0363
Frédéric Chopin;"12 Études, Op. 25: No. 9 in G-Flat Major ""Butterfly's Wings""";14;2002;classical;0,439;0,362;0,293
Sergei Rachmaninoff;"Rhapsody On A Theme Of Paganini - From ""Somewhere in Time""";22;2002;classical;0,266;0,161;0,038
Claude Debussy;Danse Sacrée et Danse Profane, L. 103: I. Danse Sacrée;17;2002;classical;0,225;0,0103;0,0386
Claude Debussy;La fille aux cheveux de lin;15;2002;classical;0,564;0,0411;0,181
Felix Mendelssohn;Auf Flügeln des Gesanges, Op. 34, No. 2;18;2002;classical;0,145;0,0401;0,0805
Felix Mendelssohn;Piano Trio No. 1 in D Minor, Op. 49, MWV Q29: II. Andante con moto tranquillo;14;2002;classical;0,23;0,037;0,0438
Sergei Rachmaninoff;Vocalise, Op. 34, No. 14;23;2002;classical;0,167;0,0888;0,0473
Felix Mendelssohn;Cello Sonata No. 2 in D Major, Op. 58: I. Allegro assai vivace;17;2002;classical;0,338;0,135;0,242
Frédéric Chopin;Waltz;14;2002;classical;0,237;0,0954;0,213
Frédéric Chopin;Nocturne No. 14 in F sharp minor, Op. 48 No. 2;11;2002;classical;0,257;0,0425;0,073
Ludwig van Beethoven;"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro";16;2002;classical;0,353;0,0859;0,0726
Felix Mendelssohn;String Quartet No. 1 In E Flat, Op. 12, MWV R 25: Canzonetta;14;2002;classical;0,409;0,142;0,686
Frédéric Chopin;Chopin: 24 Preludes, Op. 28: No. 23 in F Major;15;2002;classical;0,16;0,0348;0,114
Frédéric Chopin;Nocturne, B. 49: Lento con gran espressione in C-Sharp Minor;22;2002;classical;0,308;0,0146;0,11
Frédéric Chopin;"12 Études, Op. 10: No. 6 in E-Flat Minor ""Lament""";12;2002;classical;0,315;0,0138;0,0751
Sergei Rachmaninoff;Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro ma non tanto - Live at the Proms;13;2002;classical;0,308;0,0711;0,0734
